,Dis,Gen
574,-93.27552956028988,-98.81023406982422
575,-90.71121135510896,-117.9530258178711
576,-91.02148196571751,-136.4230194091797
577,-96.07433841103001,-113.48401641845703
578,-93.03936506572522,-107.57591247558594
579,-94.50836061176501,-99.12313842773438
580,-96.73192235043174,-101.83992004394531
581,-97.45535459016499,-77.4382553100586
582,-90.42955980802837,-99.33987426757812
583,-93.73639156943874,-112.48648834228516
584,-98.03366811651932,-132.7431640625
585,-94.89556804456208,-106.90904235839844
586,-99.69945285194798,-116.31563568115234
587,-92.99956813611482,-121.57597351074219
588,-97.67482998496608,-113.26383972167969
589,-95.18181329024465,-103.64665985107422
590,-93.97063325580798,-107.8603286743164
591,-82.37447276868318,-170.287109375
592,-85.23819572047184,-133.39256286621094
593,-86.96963320280376,-119.52186584472656
594,-88.5044503462942,-102.9222640991211
595,-85.67359000758121,-145.07835388183594
596,-92.11957349275288,-122.26870727539062
597,-94.5909857498972,-120.7502212524414
598,-89.0508266248201,-112.3243408203125
599,-91.23248130396793,-118.25297546386719
600,-88.28928455553557,-141.37066650390625
601,-94.60377663060238,-123.18476867675781
602,-92.20337877775493,-87.76831817626953
603,-90.39196375796669,-144.12432861328125
604,-92.96332349275288,-104.80711364746094
605,-93.34931745027241,-91.3880386352539
606,-88.09438444438733,-125.31922149658203
607,-94.98088234349301,-131.0225372314453
608,-89.51017399838096,-107.65180969238281
609,-87.92819936651932,-90.22184753417969
610,-88.76967781468441,-119.74392700195312
611,-89.1085907785516,-127.24343872070312
612,-92.37393670333059,-126.8060302734375
613,-89.84722820081208,-116.54092407226562
614,-88.70568084716797,-82.16586303710938
615,-90.22827509829872,-102.61271667480469
616,-88.2343211926912,-118.60310363769531
617,-88.8663111234966,-113.6438217163086
618,-91.44698353817589,-97.31798553466797
619,-93.59604684930099,-120.2361068725586
620,-88.78364583065635,-84.1404037475586
621,-93.19418094032689,-120.62179565429688
622,-91.42795883981805,-112.73479461669922
623,-88.30888206080387,-103.90054321289062
624,-87.46943343313117,-107.59088134765625
625,-83.51527404785156,-119.22186279296875
626,-86.74322630229749,-112.25245666503906
627,-85.85064014635589,-131.33750915527344
628,-86.49556892796566,-122.54557800292969
629,-86.98276158383018,-125.80179595947266
630,-85.51862535978618,-121.90238952636719
631,-87.12967440956517,-149.97857666015625
632,-90.76211266768605,-117.48503112792969
633,-87.22787395276521,-103.11920166015625
634,-87.57600362677323,-114.15059661865234
635,-88.57888954564145,-129.6422576904297
636,-87.69543898733039,-92.81475830078125
637,-86.95572140342311,-119.68692016601562
638,-84.86406968769275,-101.96575927734375
639,-86.43021553441098,-127.06817626953125
640,-82.73232590524773,-88.73736572265625
641,-87.35604155691047,-79.63481140136719
642,-89.68063274182771,-85.94799041748047
