,Dis,Gen
568,-37.11180782318115,-80.53450775146484
569,-38.86919927597046,-81.06452941894531
570,-37.36223793029785,-81.19253540039062
571,-38.346405029296875,-81.32244873046875
572,-38.71659505367279,-85.84618377685547
573,-36.712857484817505,-93.6816635131836
574,-36.67107379436493,-96.42745971679688
575,-38.130427837371826,-82.40592193603516
576,-36.66778039932251,-95.47608947753906
577,-36.693408131599426,-91.32646179199219
578,-37.24809229373932,-82.06425476074219
579,-37.79069626331329,-88.72756958007812
580,-36.75418019294739,-88.95003509521484
581,-38.58986258506775,-82.64781951904297
582,-37.095327615737915,-93.42120361328125
583,-37.78223371505737,-82.30245971679688
584,-37.2199889421463,-77.03096008300781
585,-36.54940128326416,-78.42020416259766
586,-35.32451891899109,-80.2546157836914
587,-36.605831027030945,-72.25870513916016
588,-36.75632655620575,-81.72183227539062
589,-36.251370549201965,-86.4926528930664
590,-35.71773290634155,-83.1880874633789
591,-36.10344326496124,-86.75892639160156
592,-36.71264290809631,-81.68888854980469
593,-35.96884787082672,-100.41184997558594
594,-36.88212788105011,-90.58706665039062
595,-35.86377990245819,-84.39108276367188
596,-36.54248607158661,-81.77239227294922
597,-36.34717905521393,-82.09674835205078
598,-35.18952012062073,-71.66316223144531
599,-35.76924419403076,-65.7690658569336
600,-36.769028663635254,-72.31070709228516
601,-36.01730990409851,-80.00626373291016
602,-36.46681475639343,-77.24163055419922
603,-35.30910658836365,-75.75062561035156
604,-36.06974792480469,-82.32329559326172
605,-36.68339264392853,-91.27764129638672
606,-35.02584195137024,-85.38172912597656
607,-35.247830390930176,-78.47766876220703
608,-33.88664484024048,-74.48783111572266
609,-37.02434992790222,-80.76110076904297
610,-34.739362955093384,-77.95899963378906
611,-34.82020139694214,-73.55445861816406
612,-35.111897706985474,-73.22881317138672
613,-33.12227511405945,-74.76460266113281
614,-34.22519540786743,-82.94284057617188
615,-33.67407178878784,-83.24616241455078
616,-35.252238035202026,-84.4111557006836
617,-35.33482646942139,-80.83704376220703
618,-35.96144509315491,-83.62805938720703
619,-37.05058205127716,-77.53919982910156
620,-36.04676973819733,-85.13567352294922
621,-34.314884662628174,-75.55583953857422
622,-35.60318207740784,-73.74752044677734
623,-34.70570909976959,-75.77010345458984
624,-34.535367012023926,-69.49069213867188
625,-34.66659212112427,-75.78130340576172
626,-33.9320650100708,-72.60625457763672
627,-33.59257090091705,-80.52136993408203
628,-34.953591108322144,-75.39301300048828
629,-33.20724177360535,-87.56834411621094
630,-35.00280725955963,-77.72956848144531
631,-34.61509954929352,-83.07466888427734
632,-34.01453113555908,-86.1469497680664
633,-34.42655897140503,-71.7928237915039
634,-33.409488916397095,-73.52161407470703
635,-35.37011706829071,-80.4078369140625
636,-33.95688855648041,-90.36273956298828
637,-34.26984095573425,-82.17174530029297
638,-34.49994397163391,-89.11909484863281
639,-34.57042849063873,-80.35063171386719
640,-32.92657828330994,-81.1788330078125
641,-33.202272057533264,-72.8848876953125
642,-33.11298930644989,-81.95110321044922
643,-33.115352511405945,-79.55441284179688
644,-33.152074575424194,-70.08148956298828
645,-33.76727509498596,-80.67851257324219
646,-33.92021024227142,-81.4747314453125
647,-33.48278796672821,-67.82600402832031
648,-33.465301156044006,-80.68073272705078
649,-33.95022225379944,-73.84900665283203
650,-33.58643925189972,-74.11170196533203
651,-32.994083523750305,-74.53286743164062
652,-32.820045709609985,-62.22415542602539
653,-32.67575228214264,-62.32714080810547
654,-33.059521317481995,-64.3538818359375
655,-31.247654914855957,-69.3612060546875
656,-32.18558716773987,-75.8222885131836
657,-33.31647825241089,-85.4208755493164
658,-33.194276213645935,-81.59269714355469
659,-32.70534610748291,-75.08338928222656
660,-33.329928517341614,-77.25357818603516
661,-32.40613389015198,-74.11506652832031
662,-32.64652907848358,-78.58363342285156
663,-32.80233609676361,-69.06620788574219
664,-33.50126600265503,-78.91633605957031
665,-32.62809109687805,-76.45887756347656
666,-33.72932147979736,-81.33939361572266
667,-31.766592741012573,-67.44935607910156
668,-33.110799908638,-67.96236419677734
669,-33.79069924354553,-74.41445922851562
670,-32.02011561393738,-72.19389343261719
671,-33.19206666946411,-75.18541717529297
672,-32.77928125858307,-78.6697998046875
673,-32.74042773246765,-65.23207092285156
674,-33.04938495159149,-70.19679260253906
675,-31.649466395378113,-65.40924835205078
676,-33.847835183143616,-66.73988342285156
677,-33.190335631370544,-78.74421691894531
678,-32.046950817108154,-86.64883422851562
679,-32.766103982925415,-79.95291137695312
680,-31.546220660209656,-69.1416015625
681,-32.797029972076416,-63.584625244140625
682,-31.70845866203308,-74.73672485351562
683,-33.02130472660065,-68.54548645019531
684,-32.241602420806885,-81.34329986572266
685,-31.40344548225403,-75.88575744628906
686,-32.59498083591461,-75.67578887939453
687,-34.089712381362915,-80.374267578125
688,-32.29971516132355,-83.21167755126953
689,-32.21471691131592,-86.67018127441406
690,-32.06999635696411,-70.863525390625
691,-33.40743970870972,-69.8021011352539
692,-31.76780879497528,-73.14219665527344
693,-32.94974648952484,-71.17267608642578
694,-32.3857262134552,-79.09671783447266
695,-32.495102524757385,-70.76720428466797
696,-32.13512635231018,-78.58787536621094
697,-34.02088952064514,-70.78333282470703
698,-33.01521098613739,-72.5628433227539
699,-32.63271999359131,-68.46552276611328
