,Dis,Gen
629,-56.38066627361156,6.898096561431885
630,-57.46877246432834,-13.409409761428833
631,-53.87137089835273,-31.200579166412354
632,-54.75901639020002,-28.950751304626465
633,-55.01087651429353,-30.615251541137695
634,-56.09515741136339,-38.5923193693161
635,-55.3211842113071,-22.48403286933899
636,-56.40350921065719,-37.42776823043823
637,-55.87376707571524,-37.40711069107056
638,-55.182683061670375,-35.26323652267456
639,-55.09985206745289,-34.84397077560425
640,-56.94365667413782,-2.041867733001709
641,-54.501814418368866,-12.44446861743927
642,-54.77372437936288,-25.220393657684326
643,-56.42946218561243,-3.3905298113822937
644,-54.75707555700232,-35.89436626434326
645,-56.23653920491537,-2.033104181289673
646,-55.60205994711982,-29.751468777656555
647,-55.807796760841654,-18.663593530654907
648,-55.49921650356717,-9.306935906410217
649,-54.87416140238444,-28.048589944839478
650,-60.605076436643245,-41.57427406311035
651,-56.17236034958451,3.8552560210227966
652,-54.943958600362144,0.027535676956176758
653,-54.87766481328894,-32.07934844493866
654,-55.75852655481409,-30.239782691001892
655,-55.635563726778386,-27.60995888710022
656,-55.62089065269188,-16.529141187667847
657,-56.339686181810166,-10.6428542137146
658,-56.70958089828491,-37.55790901184082
659,-54.06908895351268,-25.39090871810913
660,-56.51151448708993,-27.7827467918396
661,-55.784850191186976,-45.967034339904785
662,-54.56219309347647,-18.30983191728592
663,-55.54782899220785,-47.13106107711792
664,-56.14022260242038,-2.1402018070220947
665,-55.23483912150065,-13.853825092315674
666,-55.002349041126394,-22.401970386505127
667,-56.530275397830536,-29.068853616714478
668,-55.578704516092934,-5.613380789756775
669,-56.973137113783096,-32.02268028259277
670,-55.96610816319784,-21.74906697869301
671,-54.84825747101395,9.446649074554443
672,-54.91777826238562,-28.91312265396118
673,-56.08749319005896,-13.477557301521301
674,-55.35808693921125,-24.027538299560547
675,-55.47300780261004,-32.10415554046631
676,-54.42986022101508,-38.671435832977295
677,-55.172957808883105,-15.645971417427063
678,-56.34188613185176,-31.2255539894104
679,-56.954756595470286,-30.28563106060028
680,-57.60310575697157,-5.882838636636734
681,-56.849640122166385,-49.712263107299805
682,-55.07882098798399,-1.5110433101654053
683,-55.4405782311051,-23.091052532196045
684,-55.09875437065407,-29.785428166389465
685,-54.909748536569104,-26.150609731674194
686,-54.486169267583776,-23.568244695663452
687,-55.046294388947665,-16.97962212562561
688,-56.12811798519559,-31.427764654159546
689,-54.83917306970667,-32.081533432006836
690,-59.45793229562265,-29.529584407806396
691,-54.99279202355279,-21.75879955291748
692,-54.481600796734845,-42.895381927490234
693,-55.25546783871121,-10.102428555488586
694,-55.96333042780558,-14.384082555770874
695,-55.70656311953509,13.962435126304626
696,-55.97692616780599,-10.002479553222656
697,-56.09799317960386,-30.853271067142487
698,-54.5691633047881,-5.716671943664551
